Date,Product_ID,Region,Supplier,Historical_Sales,Customer_Orders,Promotion,Seasonal_Factor,Inventory_Level,Production_Capacity,Production_Cost_Per_Unit,Selling_Price_Per_Unit,Available_Budget,Supplier_Lead_Time_Days,Supplier_Reliability,Delivery_Delay_Days,Machine_Utilization_Percent,Workforce_Availability_Percent,Market_Volatility,Predicted_Demand,Risk_Score,Risk_Level,Optimal_Production_Quantity,Expected_Revenue,Expected_Cost,Expected_Profit
2026-04-12,P002,East,Supplier_C,468.0,647,1,0.95,1004.0,1119,641.47,899.88,732804.82,10,0.8,7.0,89.57,89.56,8.2,554,44.09,Medium,554,498533.52,355374.38,143159.14
2026-04-13,P001,East,Supplier_B,893.0,1002,1,0.95,757.0,1294,464.21,690.63,559611.97,7,0.97,4.0,55.89,76.32,3.12,915,10.03,Low,915,631926.45,424752.15,207174.3
2026-04-14,P005,East,Supplier_A,361.0,453,0,0.95,519.0,1079,604.74,772.81,282488.76,14,0.83,0.0,86.29,80.43,6.03,343,23.18,Low,343,265073.83,207425.82,57648.01
2026-04-15,P004,North,Supplier_A,619.0,579,0,0.95,854.0,733,382.87,517.78,646430.93,7,0.83,2.0,80.44,95.91,4.47,484,19.05,Low,484,250605.52,185309.08,65296.44
2026-04-16,P002,North,Supplier_B,489.0,578,1,0.95,975.0,1292,580.78,771.7,514370.67,7,0.82,3.0,74.81,78.31,5.14,509,19.98,Low,509,392795.3,295617.02,97178.28
2026-04-17,P002,East,Supplier_B,775.0,776,1,0.95,1154.0,954,460.86,579.0,455743.3,5,0.94,3.0,79.11,85.05,2.39,755,8.54,Low,755,437145.0,347949.3,89195.7
2026-04-18,P003,West,Supplier_B,403.0,461,0,0.95,526.0,1183,612.41,897.03,666266.91,5,0.81,6.0,82.13,98.47,3.84,385,27.0,Low,385,345356.55,235777.85,109578.7
2026-04-19,P003,West,Supplier_C,614.0,691,1,0.95,1122.0,1097,397.69,586.36,533799.47,17,0.76,8.0,90.38,78.06,8.72,625,45.68,Medium,625,366475.0,248556.25,117918.75
2026-04-20,P005,South,Supplier_A,,711,0,0.95,267.0,1224,664.26,932.34,310073.72,15,0.84,0.0,,82.43,9.08,662,30.7,Low,466,434470.44,309545.16,124925.28
2026-04-21,P005,East,Supplier_B,762.0,887,1,0.95,1178.0,706,434.9,590.37,845367.81,10,0.96,0.0,78.02,83.38,6.49,814,12.11,Low,706,416801.22,307039.4,109761.82
2026-04-22,P001,South,Supplier_A,731.0,758,1,0.95,593.0,889,473.6,715.53,756020.51,10,0.67,6.0,87.98,69.63,5.48,758,40.13,Medium,697,498724.41,330099.2,168625.21
2026-04-23,P001,West,Supplier_C,441.0,519,0,0.95,904.0,1228,682.56,889.97,286645.82,9,0.91,4.0,94.48,89.48,7.42,400,32.43,Low,400,355988.0,273024.0,82964.0
2026-04-24,P005,South,Supplier_C,759.0,761,1,0.95,789.0,1231,552.47,805.2,591291.52,14,0.77,7.0,67.01,89.07,6.48,705,31.65,Low,705,567666.0,389491.35,178174.65
2026-04-25,P005,East,Supplier_B,601.0,687,0,0.95,273.0,746,478.02,744.39,304195.42,7,0.91,3.0,59.74,68.54,9.85,577,32.99,Low,400,297756.0,191208.0,106548.0
2026-04-26,P004,East,Supplier_B,531.0,566,0,0.95,807.0,926,682.36,897.79,794238.41,4,0.82,1.0,,60.53,2.71,452,19.62,Low,452,405801.08,308426.72,97374.36
2026-04-27,P003,East,Supplier_A,621.0,641,1,0.95,971.0,1014,465.18,721.64,648459.07,14,0.74,3.0,94.14,99.96,5.04,591,35.85,Medium,591,426489.24,274921.38,151567.86
2026-04-28,P001,North,Supplier_B,513.0,501,0,0.95,813.0,809,383.2,595.61,362091.94,10,0.86,1.0,59.67,83.26,9.26,416,29.42,Low,416,247773.76,159411.2,88362.56
2026-04-29,P003,South,Supplier_C,815.0,801,0,0.95,509.0,895,698.9,890.38,263481.87,6,0.8,1.0,72.27,67.24,9.23,713,26.0,Low,376,334782.88,262786.4,71996.48
2026-04-30,P003,West,Supplier_B,720.0,779,0,0.95,772.0,997,443.75,558.02,270527.66,6,0.8,1.0,57.49,71.34,5.46,573,21.64,Low,573,319745.46,254268.75,65476.71
2026-05-01,P005,West,Supplier_B,516.0,552,0,0.95,1068.0,702,647.94,1062.35,579787.56,10,0.96,0.0,86.06,84.71,2.21,453,8.07,Low,453,481244.55,293516.82,187727.73
2026-05-02,P004,West,Supplier_B,262.0,333,0,0.95,601.0,1235,407.94,541.48,727342.76,6,0.81,4.0,92.95,65.5,8.33,283,37.89,Medium,283,153238.84,115447.02,37791.82
2026-05-03,P002,North,Supplier_C,586.0,637,1,0.95,269.0,1356,605.97,956.74,328546.29,7,0.89,2.0,74.96,61.49,6.27,624,24.21,Low,542,518553.08,328435.74,190117.34
2026-05-04,P004,North,Supplier_A,434.0,482,0,0.95,731.0,1107,533.56,786.86,393834.64,12,0.68,3.0,71.38,91.94,7.96,437,33.29,Low,437,343857.82,233165.72,110692.1
2026-05-05,P004,East,Supplier_A,688.0,746,0,0.95,248.0,808,693.32,940.0,462718.96,11,0.61,2.0,91.31,88.63,5.16,613,41.12,Medium,613,576220.0,425005.16,151214.84
2026-05-06,P003,West,Supplier_B,456.0,469,0,0.95,663.0,1027,543.49,707.62,391749.91,5,0.83,2.0,60.34,72.38,2.83,443,14.65,Low,443,313475.66,240766.07,72709.59
2026-05-07,P004,North,Supplier_C,599.0,704,1,0.95,813.0,992,358.76,519.73,504368.77,13,0.83,8.0,90.66,62.34,1.22,606,30.9,Low,606,314956.38,217408.56,97547.82
2026-05-08,P001,East,Supplier_A,787.0,867,1,0.95,550.0,708,561.36,793.17,613749.75,10,0.75,5.0,70.69,79.45,6.03,835,28.47,Low,708,561564.36,397442.88,164121.48
2026-05-09,P003,West,Supplier_A,631.0,695,1,0.95,514.0,947,400.86,613.14,695208.89,11,0.76,7.0,77.38,71.05,2.45,664,23.65,Low,664,407124.96,266171.04,140953.92
2026-05-10,P001,South,Supplier_A,888.0,947,1,0.95,730.0,649,629.49,1014.53,876453.87,12,0.74,5.0,76.13,75.91,2.68,945,22.08,Low,649,658429.97,408539.01,249890.96
2026-05-11,P002,East,Supplier_A,699.0,875,1,0.95,770.0,704,649.8,1021.55,855048.39,10,0.71,5.0,79.64,70.96,4.93,754,28.79,Low,704,719171.2,457459.2,261712.0
2026-05-12,P003,North,Supplier_B,610.0,664,0,0.95,977.0,1019,518.73,705.36,620582.53,7,0.92,0.0,92.68,67.01,4.98,519,21.89,Low,519,366081.84,269220.87,96860.97
2026-05-13,P002,North,Supplier_B,494.0,478,0,0.95,396.0,972,624.13,999.59,727197.54,10,0.95,0.0,93.05,75.48,3.47,444,14.56,Low,444,443817.96,277113.72,166704.24
2026-05-14,P003,East,Supplier_B,660.0,644,0,0.95,583.0,626,400.79,634.59,868066.93,4,0.88,1.0,88.25,98.6,2.19,634,16.51,Low,626,397253.34,250894.54,146358.8
2026-05-15,P005,East,Supplier_B,445.0,455,1,0.95,764.0,1399,522.23,846.88,304256.76,4,0.96,5.0,62.66,70.65,9.5,490,27.25,Low,490,414971.2,255892.7,159078.5
2026-05-16,P004,North,Supplier_B,713.0,774,1,0.95,1092.0,1368,487.88,699.36,253662.59,7,0.82,4.0,68.34,73.44,2.18,739,21.46,Low,519,362967.84,253209.72,109758.12
2026-05-17,P005,South,Supplier_C,394.0,481,0,0.95,1112.0,872,563.96,878.33,269369.85,12,0.79,8.0,74.51,73.17,4.16,330,19.94,Low,330,289848.9,186106.8,103742.1
2026-05-18,P002,West,Supplier_B,,609,1,0.95,773.0,1248,365.57,543.48,616177.09,9,0.86,6.0,91.22,79.21,3.74,655,33.85,Low,655,355979.4,239448.35,116531.05
2026-05-19,P004,South,Supplier_C,490.0,447,0,0.95,470.0,939,613.24,842.72,745841.73,7,0.91,0.0,75.83,93.74,8.8,412,24.34,Low,412,347200.64,252654.88,94545.76
2026-05-20,P003,East,Supplier_B,445.0,521,0,0.95,1005.0,900,377.7,622.36,488598.72,10,0.87,2.0,94.1,76.08,4.69,439,29.71,Low,439,273216.04,165810.3,107405.74
2026-05-21,P004,South,Supplier_A,769.0,886,0,0.95,211.0,1079,579.77,733.6,604405.46,14,0.72,10.0,94.35,92.25,2.12,727,39.17,Medium,694,509118.4,402360.38,106758.02
2026-05-22,P001,North,Supplier_B,541.0,537,0,0.95,449.0,1143,356.46,468.71,585638.11,5,0.98,2.0,78.94,64.6,1.09,544,2.42,Low,544,254978.24,193914.24,61064.0
2026-05-23,P004,East,Supplier_A,629.0,757,0,0.95,552.0,1156,641.16,1030.35,311601.08,14,0.63,8.0,90.1,95.8,7.5,579,53.23,Medium,485,499719.75,310962.6,188757.15
2026-05-24,P001,West,Supplier_B,670.0,790,0,0.95,1104.0,864,411.14,523.88,459032.37,4,0.96,3.0,94.97,67.41,7.43,614,35.14,Medium,614,321662.32,252439.96,69222.36
2026-05-25,P004,North,Supplier_A,277.0,317,0,0.95,402.0,1141,530.42,851.18,262632.85,13,0.87,4.0,88.99,61.57,4.76,286,27.21,Low,286,243437.48,151700.12,91737.36
2026-05-26,P001,North,Supplier_A,293.0,410,0,0.95,627.0,1195,441.52,678.21,321958.7,7,0.74,6.0,81.28,66.33,2.14,328,24.0,Low,328,222452.88,144818.56,77634.32
2026-05-27,P002,West,Supplier_C,755.0,840,1,0.95,309.0,765,602.93,762.51,777707.84,15,0.83,4.0,88.81,67.63,4.34,824,26.76,Low,746,568832.46,449785.78,119046.68
2026-05-28,P005,West,Supplier_A,711.0,750,1,0.95,1110.0,915,462.47,657.51,789118.77,10,0.61,,58.31,80.34,6.31,731,37.5,Medium,731,480639.81,338065.57,142574.24
2026-05-29,P003,South,Supplier_C,907.0,988,1,0.95,354.0,600,603.61,936.68,771265.11,12,,0.0,80.39,78.0,7.34,929,21.24,Low,527,493630.36,318102.47,175527.89
2026-05-30,P004,East,Supplier_A,578.0,643,0,0.95,1007.0,1360,449.7,667.01,722432.12,13,0.84,0.0,63.66,88.63,1.7,483,10.72,Low,483,322165.83,217205.1,104960.73
2026-05-31,P005,West,Supplier_B,707.0,771,0,0.95,909.0,860,613.37,996.33,765653.35,8,0.9,1.0,59.64,62.04,6.01,641,18.58,Low,641,638647.53,393170.17,245477.36
2026-06-01,P003,West,Supplier_B,772.0,841,1,1.1,870.0,662,360.71,576.07,686138.52,5,0.95,2.0,90.71,79.91,3.49,844,26.8,Low,662,381358.34,238790.02,142568.32
2026-06-02,P003,East,Supplier_B,805.0,957,0,1.1,1190.0,1082,449.16,621.21,685391.67,5,0.9,3.0,80.59,73.3,6.56,812,18.58,Low,812,504422.52,364717.92,139704.6
2026-06-03,P001,West,Supplier_A,713.0,784,0,1.1,217.0,1275,524.52,673.41,683785.17,11,0.69,7.0,64.74,85.23,6.83,665,35.29,Medium,395,265996.95,207185.4,58811.55
2026-06-04,P002,West,Supplier_A,415.0,441,0,1.1,282.0,920,365.77,595.36,584127.81,13,0.72,5.0,70.47,61.75,9.2,369,39.53,Medium,369,219687.84,134969.13,84718.71
2026-06-05,P002,South,Supplier_A,839.0,939,0,1.1,1068.0,800,415.11,604.78,486175.7,13,0.79,12.0,93.93,61.4,4.69,852,45.71,Medium,800,483824.0,332088.0,151736.0
2026-06-06,P005,North,Supplier_A,717.0,863,0,1.1,579.0,821,677.09,866.51,724626.92,15,0.7,11.0,89.49,77.09,5.84,752,46.58,Medium,752,651615.52,509171.68,142443.84
2026-06-07,P002,North,Supplier_B,688.0,879,0,1.1,457.0,751,691.89,1090.85,444119.91,8,0.92,0.0,55.62,92.45,3.41,703,19.05,Low,641,699234.85,443501.49,255733.36
2026-06-08,P004,North,Supplier_C,964.0,947,0,1.1,799.0,1243,608.91,972.67,602886.39,18,0.87,4.0,94.19,86.84,3.58,923,31.27,Low,923,897774.41,562023.93,335750.48
2026-06-09,P002,North,Supplier_C,,919,0,1.1,561.0,1225,438.27,659.93,531681.15,14,0.86,5.0,69.74,60.67,1.41,885,12.8,Low,756,498907.08,331332.12,167574.96
2026-06-10,P005,West,Supplier_C,675.0,831,0,1.1,246.0,1061,441.18,630.45,429804.48,18,0.87,0.0,82.82,67.14,3.57,628,12.24,Low,475,299463.75,209560.5,89903.25
2026-06-11,P002,East,Supplier_C,444.0,402,0,1.1,,816,576.03,872.61,883548.45,17,0.91,2.0,83.51,69.07,1.57,406,11.76,Low,406,354279.66,233868.18,120411.48
2026-06-12,P004,East,Supplier_B,451.0,602,0,1.1,911.0,795,391.16,599.52,418188.57,6,0.94,3.0,91.47,76.92,9.68,531,32.8,Low,531,318345.12,207705.96,110639.16
2026-06-13,P001,South,Supplier_A,496.0,515,0,1.1,1023.0,1392,681.91,1095.97,451040.49,8,0.7,5.0,90.4,83.47,6.62,422,39.53,Medium,422,462499.34,287766.02,174733.32
2026-06-14,P005,South,Supplier_C,511.0,501,0,1.1,730.0,801,428.68,699.75,355031.88,13,0.74,6.0,66.27,68.66,2.56,431,24.03,Low,431,301592.25,184761.08,116831.17
2026-06-15,P001,West,Supplier_B,673.0,704,0,1.1,519.0,1246,699.87,1018.82,784937.41,10,0.92,2.0,80.74,75.3,2.05,663,11.18,Low,638,650007.16,446517.06,203490.1
2026-06-16,P001,East,Supplier_B,848.0,882,0,1.1,682.0,833,523.51,821.6,631283.11,10,0.96,3.0,70.75,83.36,4.33,845,6.64,Low,833,684392.8,436083.83,248308.97
2026-06-17,P001,East,Supplier_A,530.0,591,0,1.1,1048.0,740,620.0,1014.2,648475.52,13,0.65,11.0,76.02,75.34,3.77,514,33.02,Low,514,521298.8,318680.0,202618.8
2026-06-18,P003,North,Supplier_B,561.0,559,0,1.1,756.0,1307,350.76,459.67,783364.92,5,0.86,5.0,77.19,65.73,3.51,513,21.02,Low,513,235810.71,179939.88,55870.83
2026-06-19,P003,West,Supplier_B,683.0,636,1,1.1,1022.0,1097,661.06,831.16,472897.78,4,0.94,5.0,70.85,79.67,5.21,654,24.0,Low,654,543578.64,432333.24,111245.4
2026-06-20,P001,West,Supplier_C,600.0,637,0,1.1,919.0,1154,444.5,710.13,375861.73,10,0.72,,73.56,72.96,9.22,568,30.93,Low,568,403353.84,252476.0,150877.84
2026-06-21,P005,North,Supplier_B,837.0,1023,0,1.1,983.0,656,583.78,775.32,378963.49,6,0.91,8.0,63.33,94.57,6.11,792,24.62,Low,649,503182.68,378873.22,124309.46
2026-06-22,P004,West,Supplier_B,404.0,512,0,1.1,1148.0,1103,632.22,801.02,726202.88,5,0.86,3.0,79.31,91.02,5.69,414,20.46,Low,414,331622.28,261739.08,69883.2
2026-06-23,P004,West,Supplier_C,717.0,734,0,1.1,1087.0,741,407.45,535.4,649174.85,11,0.81,2.0,85.36,67.61,8.26,722,35.81,Medium,722,386558.8,294178.9,92379.9
2026-06-24,P002,South,Supplier_A,704.0,715,0,1.1,385.0,1321,504.88,708.67,384120.27,14,0.72,6.0,72.19,66.11,23.58,617,20.94,Low,617,437249.39,311510.96,125738.43
2026-06-25,P005,East,Supplier_B,645.0,676,0,1.1,311.0,1183,522.84,699.41,344292.51,6,0.91,0.0,94.11,73.91,2.78,608,13.02,Low,570,398663.7,298018.8,100644.9
2026-06-26,P003,West,Supplier_A,1002.0,1068,1,1.1,703.0,1335,459.24,630.12,328446.75,7,0.75,5.0,57.29,76.49,5.47,1070,32.55,Low,715,450535.8,328356.6,122179.2
2026-06-27,P001,South,Supplier_B,437.0,428,0,1.1,937.0,1138,518.61,850.58,658069.12,5,0.95,2.0,78.57,97.28,7.35,388,21.27,Low,388,330025.04,201220.68,128804.36
2026-06-28,P002,East,Supplier_C,532.0,558,0,1.1,708.0,1239,461.14,706.36,250077.12,14,0.81,1.0,78.34,72.06,5.37,527,15.71,Low,527,372251.72,243020.78,129230.94
2026-06-29,P004,North,Supplier_A,778.0,776,0,1.1,410.0,705,476.26,731.0,261907.57,12,0.87,3.0,56.45,94.7,2.47,753,12.36,Low,547,399857.0,260514.22,139342.78
2026-06-30,P003,South,Supplier_C,924.0,950,1,1.1,366.0,764,584.27,752.47,503209.54,7,0.85,1.0,63.98,80.21,9.37,958,23.6,Low,583,438690.01,340629.41,98060.6
2026-07-01,P003,South,Supplier_A,853.0,922,0,1.1,,814,571.41,881.59,699377.41,11,0.78,2.0,91.22,95.42,3.96,820,27.01,Low,814,717614.26,465127.74,252486.52
2026-07-02,P001,East,Supplier_C,721.0,830,1,1.1,350.0,670,431.29,666.66,701775.59,18,0.67,3.0,76.78,88.08,8.09,764,37.59,Medium,670,446662.2,288964.3,157697.9
2026-07-03,P004,North,Supplier_C,476.0,465,0,1.1,551.0,1315,664.12,1005.41,529576.88,8,0.74,4.0,72.46,88.34,9.02,436,27.84,Low,436,438358.76,289556.32,148802.44
2026-07-04,P005,South,Supplier_C,,813,1,1.1,424.0,1264,651.98,874.55,699197.84,7,0.76,3.0,71.62,80.75,4.12,792,20.56,Low,792,692643.6,516368.16,176275.44
2026-07-05,P003,West,Supplier_A,1161.0,1153,1,1.1,355.0,1178,528.18,749.6,588712.52,7,0.78,5.0,90.53,93.61,8.61,1091,40.5,Medium,791,592933.6,417790.38,175143.22
2026-07-06,P001,West,Supplier_C,872.0,969,0,1.1,1016.0,689,501.64,796.86,885005.42,9,0.92,5.0,69.68,70.18,7.4,765,24.04,Low,689,549036.54,345629.96,203406.58
2026-07-07,P005,West,Supplier_B,756.0,862,0,1.1,242.0,1371,481.9,731.56,355599.14,10,0.95,3.0,89.37,96.29,9.14,737,28.67,Low,717,524528.52,345522.3,179006.22
2026-07-08,P004,North,Supplier_A,710.0,690,0,1.1,528.0,827,597.54,922.07,640433.72,14,0.87,5.0,67.37,85.47,3.26,670,21.54,Low,670,617786.9,400351.8,217435.1
2026-07-09,P003,South,Supplier_C,471.0,442,0,1.1,214.0,678,585.08,868.81,569305.2,8,0.91,4.0,76.26,77.55,9.38,442,26.88,Low,396,344048.76,231691.68,112357.08
2026-07-10,P005,West,Supplier_A,844.0,903,1,1.1,514.0,1207,418.66,598.61,376403.12,13,0.61,4.0,60.75,99.29,1.59,839,22.92,Low,839,502233.79,351255.74,150978.05
2026-07-11,P005,North,Supplier_C,493.0,518,0,1.1,970.0,948,585.01,908.88,737493.78,9,0.72,4.0,88.0,94.48,8.14,516,39.52,Medium,516,468982.08,301865.16,167116.92
2026-07-12,P005,West,Supplier_A,556.0,597,0,1.1,1197.0,845,438.35,559.85,429080.21,15,0.76,10.0,84.44,90.88,4.92,543,34.43,Low,543,303998.55,238024.05,65974.5
2026-07-13,P003,East,Supplier_B,592.0,613,0,1.1,689.0,871,356.5,541.62,498111.38,10,0.81,2.0,76.2,70.96,2.6,599,13.64,Low,599,324430.38,213543.5,110886.88
2026-07-14,P003,South,Supplier_B,572.0,684,1,1.1,640.0,1002,594.72,980.62,493639.87,4,0.81,9.0,56.04,98.95,1.71,647,19.49,Low,647,634461.14,384783.84,249677.3
2026-07-15,P002,South,Supplier_A,910.0,919,0,1.1,378.0,1268,575.68,899.26,408732.91,15,0.72,4.0,74.25,89.72,4.51,856,31.79,Low,710,638474.6,408732.8,229741.8
2026-07-16,P004,North,Supplier_A,871.0,836,0,1.1,1193.0,715,493.78,674.61,529958.47,7,0.63,1.0,64.01,84.21,4.5,815,27.43,Low,715,482346.15,353052.7,129293.45
2026-07-17,P001,North,Supplier_A,629.0,798,0,1.1,152.0,1034,533.99,726.83,557674.82,12,0.77,3.0,71.53,96.87,3.07,685,17.94,Low,368,267473.44,196508.32,70965.12
2026-07-18,P005,South,Supplier_B,725.0,713,1,1.1,1060.0,1129,681.51,1033.77,733744.09,8,0.91,4.0,89.26,66.49,2.94,795,25.24,Low,795,821847.15,541800.45,280046.7
2026-07-19,P002,West,Supplier_A,539.0,565,0,1.1,456.0,1041,558.32,897.97,747294.57,10,0.61,12.0,85.78,65.56,4.6,491,45.71,Medium,491,440903.27,274135.12,166768.15
2026-07-20,P001,West,Supplier_B,813.0,906,0,1.1,581.0,771,580.26,859.47,353061.38,5,0.96,0.0,64.68,82.55,4.69,785,11.1,Low,608,522557.76,352798.08,169759.68
2026-07-21,P002,East,Supplier_A,577.0,621,0,1.1,285.0,615,372.37,544.02,635301.99,8,0.72,38.0,94.4,62.27,4.98,541,38.87,Medium,541,294314.82,201452.17,92862.65
2026-07-22,P003,West,Supplier_A,359.0,389,0,1.1,664.0,1351,408.1,536.31,832528.57,7,0.75,7.0,91.13,86.56,8.82,364,42.25,Medium,364,195216.84,148548.4,46668.44
2026-07-23,P005,North,Supplier_B,562.0,669,0,1.1,342.0,655,455.33,699.47,320711.3,6,0.89,6.0,76.15,69.63,6.5,518,27.81,Low,518,362325.46,235860.94,126464.52
2026-07-24,P001,North,Supplier_A,903.0,958,1,1.1,1022.0,1190,538.78,824.83,557394.13,12,0.68,0.0,76.21,64.76,1.18,891,17.42,Low,891,734923.53,480052.98,254870.55
2026-07-25,P001,West,Supplier_C,1030.0,1000,1,1.1,815.0,702,621.81,1017.77,737729.53,9,0.83,8.0,91.05,76.38,5.67,1115,32.31,Low,702,714474.54,436510.62,277963.92
2026-07-26,P001,North,Supplier_C,744.0,726,0,1.1,358.0,883,462.43,633.56,647469.37,14,0.67,7.0,80.45,78.64,7.86,756,36.78,Medium,606,383937.36,280232.58,103704.78
2026-07-27,P001,South,Supplier_B,745.0,782,1,1.1,1101.0,1304,474.73,737.06,315380.68,7,0.83,4.0,76.47,66.82,1.51,839,16.86,Low,664,489407.84,315220.72,174187.12
2026-07-28,P001,South,Supplier_B,418.0,434,0,1.1,798.0,1116,439.65,625.9,507793.98,7,0.86,6.0,84.97,61.66,4.8,424,29.76,Low,424,265381.6,186411.6,78970.0
2026-07-29,P002,West,Supplier_C,904.0,1059,1,1.1,269.0,1217,439.11,646.98,579705.67,10,0.88,0.0,64.4,76.56,5.06,1010,16.46,Low,616,398539.68,270491.76,128047.92
2026-07-30,P005,South,Supplier_A,473.0,535,1,1.1,776.0,877,682.1,1075.39,897299.64,14,0.74,8.0,90.14,90.38,9.59,590,45.82,Medium,590,634480.1,402439.0,232041.1
2026-07-31,P003,South,Supplier_A,501.0,594,0,1.1,674.0,1211,572.41,766.34,366095.14,15,0.64,14.0,76.26,94.97,5.28,566,43.17,Medium,566,433748.44,323984.06,109764.38
2026-08-01,P003,East,Supplier_A,523.0,558,1,1.1,918.0,1349,404.57,561.2,888575.45,9,0.64,2.0,79.14,63.9,7.75,581,31.77,Low,581,326057.2,235055.17,91002.03
2026-08-02,P003,East,Supplier_C,834.0,896,0,1.1,661.0,868,602.79,939.94,494497.36,10,0.67,6.0,58.6,80.99,3.73,771,29.31,Low,771,724693.74,464751.09,259942.65
2026-08-03,P003,South,Supplier_A,926.0,939,0,1.1,196.0,999,602.71,890.92,380208.32,7,0.87,2.0,67.38,70.54,8.01,862,28.15,Low,498,443678.16,300149.58,143528.58
2026-08-04,P002,West,Supplier_B,640.0,757,0,1.1,921.0,1102,583.26,750.64,519170.9,8,0.84,4.0,72.07,74.99,3.9,663,16.85,Low,663,497674.32,386701.38,110972.94
2026-08-05,P004,East,Supplier_C,509.0,493,0,1.1,889.0,685,397.15,564.78,649096.83,17,0.85,4.0,71.56,97.34,4.87,469,21.58,Low,469,264881.82,186263.35,78618.47
2026-08-06,P005,North,Supplier_C,734.0,775,1,1.1,671.0,919,492.8,731.64,388773.31,7,0.86,1.0,86.13,74.08,5.32,771,21.8,Low,771,564094.44,379948.8,184145.64
2026-08-07,P001,North,Supplier_B,719.0,922,1,1.1,283.0,631,387.36,625.12,439435.4,7,0.83,3.0,66.29,74.61,9.34,883,28.44,Low,568,355068.16,220020.48,135047.68
2026-08-08,P004,North,Supplier_A,577.0,724,0,1.1,397.0,935,635.82,842.71,805455.23,8,0.79,9.0,62.28,68.38,1.48,566,22.19,Low,566,476973.86,359874.12,117099.74
2026-08-09,P003,West,Supplier_C,850.0,997,1,1.1,585.0,650,579.31,910.9,899356.15,13,0.7,7.0,78.3,98.4,2.77,983,30.23,Low,650,592085.0,376551.5,215533.5
2026-08-10,P004,South,Supplier_B,886.0,898,1,1.1,835.0,678,527.52,686.96,456812.25,9,0.97,2.0,79.6,78.26,7.35,950,20.14,Low,678,465758.88,357658.56,108100.32
2026-08-11,P005,North,Supplier_A,363.0,451,0,1.1,,1297,470.06,633.12,346756.92,7,0.68,4.0,59.86,82.82,6.2,449,28.76,Low,449,284270.88,211056.94,73213.94
2026-08-12,P001,West,Supplier_A,449.0,448,0,1.1,500.0,773,414.49,558.46,765561.03,13,0.66,10.0,55.1,78.13,3.26,505,34.57,Low,505,282022.3,209317.45,72704.85
2026-08-13,P001,East,Supplier_C,846.0,809,0,1.1,292.0,1217,387.26,620.0,640296.2,13,0.85,2.0,91.71,70.12,3.6,786,22.81,Low,706,437720.0,273405.56,164314.44
2026-08-14,P005,South,Supplier_B,604.0,619,0,1.1,1116.0,1100,689.23,916.41,315260.74,9,0.95,0.0,58.19,92.42,4.31,647,5.25,Low,457,418799.37,314978.11,103821.26
2026-08-15,P005,East,Supplier_C,1002.0,1112,1,1.1,953.0,1174,419.88,657.02,865401.46,10,0.93,3.0,90.91,61.14,5.05,1073,17.92,Low,1073,704982.46,450531.24,254451.22
2026-08-16,P003,West,Supplier_C,488.0,534,0,1.1,867.0,675,370.96,532.22,300732.19,10,0.69,8.0,70.97,87.61,8.36,494,40.62,Medium,494,262916.68,183254.24,79662.44
2026-08-17,P001,North,Supplier_B,707.0,848,1,1.1,792.0,915,686.58,1132.61,656481.66,5,0.91,1.0,81.12,83.77,1.12,807,7.08,Low,807,914016.27,554070.06,359946.21
2026-08-18,P004,North,Supplier_B,664.0,729,0,1.1,650.0,972,542.13,859.62,525559.22,6,0.94,0.0,62.42,65.77,9.08,630,23.55,Low,630,541560.6,341541.9,200018.7
2026-08-19,P002,West,Supplier_B,526.0,543,0,1.1,519.0,680,628.83,972.1,611805.55,5,0.96,0.0,87.96,66.64,4.72,531,18.17,Low,531,516185.1,333908.73,182276.37
2026-08-20,P002,North,Supplier_A,820.0,843,0,1.1,936.0,1239,365.32,583.89,388589.23,9,0.68,5.0,62.21,86.37,3.07,811,25.97,Low,811,473534.79,296274.52,177260.27
2026-08-21,P005,South,Supplier_B,616.0,689,0,1.1,888.0,1294,548.43,824.63,697271.76,7,0.89,1.0,70.46,72.49,5.58,556,15.46,Low,556,458494.28,304927.08,153567.2
2026-08-22,P003,West,Supplier_C,425.0,444,0,1.1,1099.0,1354,489.37,776.86,873817.8,16,0.85,4.0,64.52,70.63,6.94,504,26.44,Low,504,391537.44,246642.48,144894.96
2026-08-23,P002,East,Supplier_B,562.0,600,0,1.1,671.0,1296,620.19,840.02,547976.82,10,0.95,3.0,88.5,62.37,1.4,601,19.58,Low,601,504852.02,372734.19,132117.83
2026-08-24,P001,West,Supplier_C,803.0,804,0,1.1,638.0,1331,363.45,468.52,589922.88,10,0.91,0.0,89.33,90.66,7.44,728,19.42,Low,728,341082.56,264591.6,76490.96
2026-08-25,P005,South,Supplier_B,550.0,642,0,1.1,546.0,670,490.59,734.11,405877.59,4,0.91,0.0,69.88,95.31,7.85,572,18.85,Low,572,419910.92,280617.48,139293.44
2026-08-26,P004,South,Supplier_B,662.0,595,0,1.1,1045.0,1265,629.68,896.59,829714.19,10,0.81,8.0,67.3,92.79,2.5,596,26.64,Low,596,534367.64,375289.28,159078.36
2026-08-27,P005,West,Supplier_B,1102.0,1100,1,1.1,504.0,1356,532.94,757.08,881263.36,6,0.89,4.0,85.94,78.64,2.51,1118,15.44,Low,614,464847.12,327225.16,137621.96
2026-08-28,P004,West,Supplier_B,852.0,840,0,1.1,1096.0,1251,542.51,792.44,761092.98,9,0.93,3.0,90.14,81.36,2.83,783,20.22,Low,783,620480.52,424785.33,195695.19
